,date,close
175,2019-06-14,260.6
176,2019-06-07,265.25
177,2019-05-31,256.2
178,2019-05-24,259.25
179,2019-05-17,255.5
180,2019-05-10,252.0
181,2019-05-03,249.8
182,2019-04-26,229.2
183,2019-04-18,232.15
184,2019-04-12,225.4
185,2019-04-05,227.55
186,2019-03-29,216.6
187,2019-03-22,209.9
188,2019-03-15,212.4
189,2019-03-08,210.6
190,2019-03-01,215.9
191,2019-02-22,204.1
192,2019-02-15,199.15
193,2019-02-08,198.35
194,2019-02-01,198.85
195,2019-01-25,204.0
196,2019-01-18,204.0
197,2019-01-11,197.0
198,2019-01-04,191.05
199,2018-12-28,182.4
200,2018-12-21,184.75
201,2018-12-14,195.5
202,2018-12-07,195.45
203,2018-11-30,194.8
204,2018-11-23,202.7
205,2018-11-16,204.7
206,2018-11-09,203.9
207,2018-11-02,206.5
208,2018-10-26,203.4
209,2018-10-19,202.8
210,2018-10-12,192.6
211,2018-10-05,207.8
212,2018-09-28,210.9
213,2018-09-21,210.9
214,2018-09-14,210.3
215,2018-09-07,207.2
216,2018-08-31,214.9
217,2018-08-24,213.7
218,2018-08-17,207.0
219,2018-08-10,205.7
220,2018-08-03,189.6
221,2018-07-27,189.2
222,2018-07-20,189.9
223,2018-07-13,187.75
224,2018-07-06,181.5
225,2018-06-29,186.95
226,2018-06-22,190.95
227,2018-06-15,199.85
228,2018-06-08,199.35
229,2018-06-01,193.15
230,2018-05-25,193.85
231,2018-05-18,195.05
232,2018-05-11,189.55
233,2018-05-04,192.7
234,2018-04-27,204.5
235,2018-04-20,212.2
236,2018-04-13,210.6
237,2018-04-06,203.7
238,2018-03-29,196.65
239,2018-03-23,195.6
240,2018-03-16,194.1
241,2018-03-09,173.7
242,2018-03-02,172.2
243,2018-02-23,181.8
244,2018-02-16,180.25
245,2018-02-09,176.85
246,2018-02-02,180.25
247,2018-01-26,184.5
248,2018-01-19,182.8
249,2018-01-12,168.55
250,2018-01-05,172.05
251,2017-12-29,167.15
252,2017-12-22,169.4
253,2017-12-15,172.25
254,2017-12-08,180.6
255,2017-12-01,175.1
256,2017-11-24,180.0
257,2017-11-17,185.8
258,2017-11-10,181.0
259,2017-11-03,187.0
260,2017-10-27,191.4
261,2017-10-20,187.25
262,2017-10-13,193.1
263,2017-10-06,192.5
264,2017-09-29,191.4
265,2017-09-22,192.25
266,2017-09-15,197.9
267,2017-09-08,194.95
268,2017-09-01,190.4
269,2017-08-25,187.7
270,2017-08-18,189.25
271,2017-08-11,192.0
272,2017-08-04,199.95
273,2017-07-28,192.55
274,2017-07-21,177.2
275,2017-07-14,180.6
276,2017-07-07,176.2
277,2017-06-30,167.75
278,2017-06-23,168.5
279,2017-06-16,174.05
280,2017-06-09,170.0
281,2017-06-02,171.5
282,2017-05-26,172.15
283,2017-05-19,172.5
284,2017-05-12,176.2
285,2017-05-05,184.15
286,2017-04-28,183.9
287,2017-04-21,180.4
288,2017-04-13,178.05
289,2017-04-07,178.3
290,2017-03-31,178.3
291,2017-03-24,178.55
292,2017-03-17,183.2
293,2017-03-10,179.45
294,2017-03-03,161.0
295,2017-02-24,151.9
296,2017-02-17,148.45
297,2017-02-10,149.4
298,2017-02-03,147.0
299,2017-01-27,153.85
300,2017-01-20,152.2
301,2017-01-13,147.95
302,2017-01-06,144.8
303,2016-12-30,150.15
304,2016-12-23,144.5
305,2016-12-16,144.75
306,2016-12-09,144.4
307,2016-12-02,138.5
308,2016-11-25,139.2
309,2016-11-18,139.0
310,2016-11-11,133.45
311,2016-11-04,133.05
312,2016-10-28,149.7
313,2016-10-21,156.65
314,2016-10-14,157.1
315,2016-10-07,155.15
316,2016-09-30,154.5
317,2016-09-23,155.1
318,2016-09-16,149.9
319,2016-09-09,145.05
320,2016-09-02,145.45
321,2016-08-26,153.55
322,2016-08-19,156.55
323,2016-08-12,155.15
324,2016-08-05,146.5
325,2016-07-29,146.75
326,2016-07-22,137.0
327,2016-07-15,131.55
328,2016-07-08,126.9
329,2016-07-01,128.2
330,2016-06-24,119.85
331,2016-06-17,117.2
332,2016-06-10,118.95
333,2016-06-03,116.85
334,2016-05-27,115.65
335,2016-05-20,113.1
336,2016-05-13,109.9
337,2016-05-06,114.1
338,2016-04-29,112.6
339,2016-04-22,107.15
340,2016-04-15,104.35
341,2016-04-08,103.0
342,2016-04-01,102.45
343,2016-03-24,102.45
344,2016-03-18,100.2
345,2016-03-11,99.67
346,2016-03-04,97.43
347,2016-02-26,98.9
348,2016-02-19,99.34
349,2016-02-12,88.14
350,2016-02-05,90.21
351,2016-01-29,94.98
352,2016-01-22,91.28
353,2016-01-15,84.01
354,2016-01-08,83.45
355,2015-12-30,89.91
356,2015-12-23,90.18
357,2015-12-18,89.03
358,2015-12-11,86.55
359,2015-12-04,90.91
360,2015-11-27,89.47
361,2015-11-20,88.09
362,2015-11-13,85.75
363,2015-11-06,88.01
364,2015-10-30,81.55
365,2015-10-23,81.41
366,2015-10-16,76.65
367,2015-10-09,76.3
368,2015-10-02,71.8
369,2015-09-25,71.38
370,2015-09-18,70.17
371,2015-09-11,65.61
372,2015-09-04,65.18
373,2015-08-28,66.99
374,2015-08-21,65.48
375,2015-08-14,68.89
376,2015-08-07,73.48
377,2015-07-31,74.47
378,2015-07-24,71.46
379,2015-07-17,70.89
380,2015-07-10,68.78
381,2015-07-03,69.55
382,2015-06-26,70.44
383,2015-06-19,68.85
384,2015-06-12,70.14
385,2015-06-05,70.15
386,2015-05-29,71.53
387,2015-05-22,75.2
388,2015-05-15,74.4
389,2015-05-08,73.74
390,2015-04-30,73.42
391,2015-04-24,74.41
392,2015-04-17,73.35
393,2015-04-10,77.21
394,2015-04-02,74.32
395,2015-03-27,72.97
396,2015-03-20,70.3
397,2015-03-13,70.86
398,2015-03-06,71.97
399,2015-02-27,69.43
400,2015-02-20,68.82
401,2015-02-13,64.88
402,2015-02-06,63.39
403,2015-01-30,61.19
404,2015-01-23,60.54
405,2015-01-16,56.59
406,2015-01-09,56.82
407,2015-01-02,56.42
408,2014-12-30,57.62
409,2014-12-23,56.74
410,2014-12-19,56.6
411,2014-12-12,57.26
412,2014-12-05,60.44
413,2014-11-28,64.5
414,2014-11-21,65.72
415,2014-11-14,63.1
416,2014-11-07,59.53
417,2014-10-31,58.05
418,2014-10-24,57.72
419,2014-10-17,54.64
420,2014-10-10,55.16
421,2014-10-02,58.29
422,2014-09-26,60.54
423,2014-09-19,61.96
424,2014-09-12,57.09
425,2014-09-05,58.74
426,2014-08-29,57.04
427,2014-08-22,58.29
428,2014-08-15,59.3
429,2014-08-08,56.7
430,2014-08-01,58.35
431,2014-07-25,71.25
432,2014-07-18,73.68
433,2014-07-11,71.53
434,2014-07-04,74.0
435,2014-06-27,73.68
436,2014-06-20,75.86
437,2014-06-13,78.17
438,2014-06-06,76.45
439,2014-05-30,78.74
440,2014-05-23,77.66
441,2014-05-16,78.27
442,2014-05-09,77.27
443,2014-05-02,77.14
444,2014-04-25,76.48
445,2014-04-17,75.57
446,2014-04-11,78.17
447,2014-04-04,78.6
448,2014-03-28,78.54
449,2014-03-21,76.24
450,2014-03-14,76.91
451,2014-03-07,80.42
452,2014-02-28,84.4
453,2014-02-21,84.26
454,2014-02-14,86.7
455,2014-02-07,84.98
456,2014-01-31,82.89
457,2014-01-24,86.12
458,2014-01-17,90.79
459,2014-01-10,90.0
460,2014-01-03,91.22
461,2013-12-30,92.64
462,2013-12-27,91.89
463,2013-12-23,91.37
464,2013-12-20,89.99
465,2013-12-13,86.14
466,2013-12-06,87.98
467,2013-11-29,89.52
468,2013-11-22,89.16
469,2013-11-15,87.66
470,2013-11-08,86.94
471,2013-11-01,83.73
472,2013-10-25,84.2
473,2013-10-18,83.7
474,2013-10-11,82.02
475,2013-10-04,80.86
476,2013-09-27,80.12
477,2013-09-20,80.11
478,2013-09-13,79.75
479,2013-09-06,79.84
480,2013-08-30,80.0
481,2013-08-23,83.15
482,2013-08-16,83.19
483,2013-08-09,83.97
484,2013-08-02,86.5
485,2013-07-26,83.23
486,2013-07-19,84.87
487,2013-07-12,85.92
488,2013-07-05,81.0
489,2013-06-28,83.14
490,2013-06-21,78.75
491,2013-06-14,82.39
492,2013-06-07,81.58
493,2013-05-31,84.09
494,2013-05-24,85.6
495,2013-05-17,85.52
496,2013-05-10,82.9
497,2013-05-03,85.5
498,2013-04-26,79.1
499,2013-04-19,76.53
500,2013-04-12,77.95
501,2013-04-05,78.8
502,2013-03-28,80.94
503,2013-03-22,80.08
504,2013-03-15,79.75
505,2013-03-08,76.2
506,2013-03-01,70.54
507,2013-02-22,70.29
508,2013-02-15,70.1
509,2013-02-08,68.74
510,2013-02-01,70.49
511,2013-01-25,70.16
512,2013-01-18,70.62
513,2013-01-11,67.09
514,2013-01-04,66.72
515,2012-12-28,67.33
516,2012-12-21,67.3
517,2012-12-14,68.0
518,2012-12-07,67.65
519,2012-11-30,67.62
520,2012-11-23,66.16
521,2012-11-16,62.61
522,2012-11-09,64.2
523,2012-11-02,66.77
524,2012-10-26,64.98
525,2012-10-19,66.79
526,2012-10-12,66.59
527,2012-10-05,67.08
528,2012-09-28,63.84
529,2012-09-21,65.2
530,2012-09-14,64.44
531,2012-09-07,64.05
532,2012-08-31,62.21
533,2012-08-24,62.16
534,2012-08-17,63.0
535,2012-08-10,61.41
536,2012-08-03,61.11
537,2012-07-27,60.98
538,2012-07-20,59.91
539,2012-07-13,57.91
540,2012-07-06,57.63
541,2012-06-29,56.46
542,2012-06-22,56.99
543,2012-06-15,57.9
544,2012-06-08,58.19
545,2012-06-01,57.2
546,2012-05-25,59.18
547,2012-05-18,59.2
548,2012-05-11,61.05
549,2012-05-04,61.7
550,2012-04-27,59.82
551,2012-04-20,59.39
552,2012-04-13,58.29
553,2012-04-05,59.41
554,2012-03-30,58.54
555,2012-03-23,57.81
556,2012-03-16,59.1
557,2012-03-09,58.1
558,2012-03-02,59.33
559,2012-02-24,58.75
560,2012-02-17,59.85
561,2012-02-10,56.51
562,2012-02-03,58.16
563,2012-01-27,55.92
564,2012-01-20,55.36
565,2012-01-13,52.67
566,2012-01-06,51.74
567,2011-12-30,50.26
568,2011-12-23,50.29
569,2011-12-16,48.105
570,2011-12-09,50.12
571,2011-12-02,52.06
572,2011-11-25,48.465
573,2011-11-18,50.3
574,2011-11-11,51.95
575,2011-11-04,50.86
576,2011-10-28,52.31
577,2011-10-21,51.46
578,2011-10-14,49.635
579,2011-10-07,47.53
580,2011-09-30,45.775
581,2011-09-23,47.285
582,2011-09-16,49.23
583,2011-09-09,45.61
584,2011-09-02,46.5
585,2011-08-26,45.965
586,2011-08-19,44.42
587,2011-08-12,49.415
588,2011-08-05,48.515
589,2011-07-29,51.79
590,2011-07-22,54.96
591,2011-07-15,57.42
592,2011-07-08,55.84
593,2011-07-01,54.75
594,2011-06-24,51.91
595,2011-06-17,51.02
596,2011-06-10,49.155
597,2011-06-03,51.18
598,2011-05-27,51.34
599,2011-05-20,51.91
600,2011-05-13,51.67
601,2011-05-06,52.88
602,2011-04-29,50.26
603,2011-04-21,49.02
604,2011-04-15,46.87
605,2011-04-08,45.605
606,2011-04-01,44.645
607,2011-03-25,44.6
608,2011-03-18,43.215
609,2011-03-11,46.115
610,2011-03-04,46.89
611,2011-02-25,46.375
612,2011-02-18,47.86
613,2011-02-11,48.49
614,2011-02-04,46.01
615,2011-01-28,45.745
616,2011-01-21,44.75
617,2011-01-14,46.99
618,2011-01-07,47.55
619,2010-12-30,48.89
620,2010-12-23,50.1
621,2010-12-17,50.48
622,2010-12-10,50.35
623,2010-12-03,49.165
624,2010-11-26,48.945
625,2010-11-19,48.105
626,2010-11-12,48.85
627,2010-11-05,46.3
628,2010-10-29,46.87
629,2010-10-22,46.88
630,2010-10-15,46.935
631,2010-10-08,46.845
632,2010-10-01,45.57
633,2010-09-24,45.945
634,2010-09-17,43.005
635,2010-09-10,42.375
636,2010-09-03,41.73
637,2010-08-27,40.045
638,2010-08-20,41.02
639,2010-08-13,41.98
640,2010-08-06,43.12
641,2010-07-30,41.56
642,2010-07-23,42.555
643,2010-07-16,39.655
644,2010-07-09,40.63
645,2010-07-02,38.775
646,2010-06-25,41.375
647,2010-06-18,42.485
648,2010-06-11,42.895
649,2010-06-04,40.885
650,2010-05-28,40.44
651,2010-05-21,40.01
652,2010-05-14,41.82
653,2010-05-07,40.22
654,2010-04-30,44.16
655,2010-04-23,44.495
656,2010-04-16,41.14
657,2010-04-09,41.12
658,2010-04-01,40.14
659,2010-03-26,40.055
660,2010-03-19,39.1
661,2010-03-12,38.33
662,2010-03-05,36.91
663,2010-02-26,36.39
664,2010-02-19,37.46
665,2010-02-12,36.225
666,2010-02-05,35.175
667,2010-01-29,36.91
668,2010-01-22,36.9
669,2010-01-15,38.915
670,2010-01-08,39.6
671,2009-12-30,37.77
672,2009-12-23,38.41
673,2009-12-18,38.57
674,2009-12-11,37.72
675,2009-12-04,37.72
676,2009-11-27,37.84
677,2009-11-20,35.32
678,2009-11-13,35.77
679,2009-11-06,34.24
680,2009-10-30,31.5
681,2009-10-23,34.7
682,2009-10-16,36.15
683,2009-10-09,34.85
684,2009-10-02,34.91
685,2009-09-25,36.0
686,2009-09-18,36.34
687,2009-09-11,32.91
688,2009-09-04,31.56
689,2009-08-28,33.0
690,2009-08-21,32.92
691,2009-08-14,31.76
692,2009-08-07,33.37
693,2009-07-31,29.65
694,2009-07-24,29.05
695,2009-07-17,27.06
696,2009-07-10,25.33
697,2009-07-03,26.49
698,2009-06-26,27.39
699,2009-06-19,26.81
700,2009-06-12,26.87
701,2009-06-05,26.05
702,2009-05-29,25.81
703,2009-05-22,26.29
704,2009-05-15,23.99
705,2009-05-08,24.71
706,2009-04-30,28.62
707,2009-04-24,30.61
708,2009-04-17,27.72
709,2009-04-09,27.61
710,2009-04-03,27.06
711,2009-03-27,25.17
712,2009-03-20,24.02
713,2009-03-13,24.39
714,2009-03-06,22.94
715,2009-02-27,23.01
716,2009-02-20,25.31
717,2009-02-13,27.12
718,2009-02-06,29.08
719,2009-01-30,27.13
720,2009-01-23,25.96
721,2009-01-16,26.03
722,2009-01-09,27.6
723,2009-01-02,27.81
724,2008-12-30,27.14
725,2008-12-23,26.14
726,2008-12-19,27.19
727,2008-12-12,27.02
728,2008-12-05,22.81
729,2008-11-28,24.46
730,2008-11-21,21.48
731,2008-11-14,24.65
732,2008-11-07,27.5
733,2008-10-31,27.53
734,2008-10-24,27.6
735,2008-10-17,31.52
736,2008-10-10,30.97
737,2008-10-03,37.18
738,2008-09-26,38.48
739,2008-09-19,38.67
740,2008-09-12,37.6
741,2008-09-05,38.2
742,2008-08-29,40.05
743,2008-08-22,39.8
744,2008-08-15,42.0
745,2008-08-08,42.15
746,2008-08-01,39.25
747,2008-07-25,39.0
748,2008-07-18,38.01
749,2008-07-11,36.11
750,2008-07-04,38.23
751,2008-06-27,40.4
752,2008-06-20,42.12
753,2008-06-13,44.5
754,2008-06-06,45.2
755,2008-05-30,45.32
756,2008-05-23,45.38
757,2008-05-16,46.8
758,2008-05-09,44.5
759,2008-05-02,40.37
760,2008-04-25,41.76
761,2008-04-18,41.62
762,2008-04-11,40.35
763,2008-04-04,42.02
764,2008-03-28,41.78
765,2008-03-20,39.19
766,2008-03-14,40.58
767,2008-03-07,39.99
768,2008-02-29,41.94
769,2008-02-22,42.54
770,2008-02-15,43.12
771,2008-02-08,42.11
772,2008-02-01,43.49
773,2008-01-25,41.5
774,2008-01-18,41.24
775,2008-01-11,44.8
776,2008-01-04,49.81
777,2007-12-28,51.26
778,2007-12-21,49.13
779,2007-12-14,47.55
780,2007-12-07,45.71
781,2007-11-30,45.47
782,2007-11-23,46.0
783,2007-11-16,46.45
784,2007-11-09,47.87
785,2007-11-02,45.02
786,2007-10-26,45.21
787,2007-10-19,43.94
788,2007-10-12,44.06
789,2007-10-05,45.11
790,2007-09-28,46.0
791,2007-09-21,45.19
792,2007-09-14,42.6
793,2007-09-07,42.48
794,2007-08-31,43.15
795,2007-08-24,42.39
796,2007-08-17,42.04
797,2007-08-10,42.81
798,2007-08-03,42.75
799,2007-07-27,43.66
800,2007-07-20,45.01
801,2007-07-13,46.77
802,2007-07-06,47.76
803,2007-06-29,46.78
804,2007-06-22,44.77
805,2007-06-15,45.65
806,2007-06-08,45.23
807,2007-06-01,47.2
808,2007-05-25,45.67
809,2007-05-18,45.8
810,2007-05-11,44.7
811,2007-05-04,42.3
812,2007-04-27,43.75
813,2007-04-20,44.13
814,2007-04-13,43.23
815,2007-04-05,41.61
816,2007-03-30,40.93
817,2007-03-23,39.81
818,2007-03-16,37.3
819,2007-03-09,37.15
820,2007-03-02,36.45
821,2007-02-23,38.1
822,2007-02-16,38.01
823,2007-02-09,37.9
824,2007-02-02,37.33
825,2007-01-26,36.65
826,2007-01-19,38.61
827,2007-01-12,37.46
828,2007-01-05,37.3
829,2006-12-29,37.73
830,2006-12-22,37.5
831,2006-12-15,38.04
832,2006-12-08,37.65
833,2006-12-01,36.41
834,2006-11-24,37.5
835,2006-11-17,37.33
836,2006-11-10,36.94
837,2006-11-03,39.15
838,2006-10-27,39.32
839,2006-10-20,39.02
840,2006-10-13,37.47
841,2006-10-06,37.6
842,2006-09-29,37.1
843,2006-09-22,35.99
844,2006-09-15,36.16
845,2006-09-08,36.09
846,2006-09-01,37.14
847,2006-08-25,37.56
848,2006-08-18,37.59
849,2006-08-11,36.23
850,2006-08-04,36.07
851,2006-07-28,37.06
852,2006-07-21,36.13
853,2006-07-14,35.19
854,2006-07-07,37.3
855,2006-06-30,37.38
856,2006-06-23,37.0
857,2006-06-16,36.49
858,2006-06-09,36.67
859,2006-06-02,155.44
860,2006-05-26,157.05
861,2006-05-19,157.9
862,2006-05-12,167.95
863,2006-05-05,162.1
864,2006-04-28,167.35
865,2006-04-21,168.35
866,2006-04-13,167.59
867,2006-04-07,166.0
868,2006-03-31,163.19
869,2006-03-24,164.52
870,2006-03-17,160.0
871,2006-03-10,158.49
872,2006-03-03,158.5
873,2006-02-24,166.71
874,2006-02-17,167.5
875,2006-02-10,169.4
876,2006-02-03,172.5
877,2006-01-27,169.85
878,2006-01-20,165.85
879,2006-01-13,164.4
880,2006-01-06,167.27
881,2005-12-30,160.0
882,2005-12-23,161.13
883,2005-12-16,158.98
884,2005-12-09,156.7
885,2005-12-02,151.91
886,2005-11-25,147.7
887,2005-11-18,146.2
888,2005-11-11,149.0
889,2005-11-04,145.9
890,2005-10-28,136.88
891,2005-10-21,146.51
892,2005-10-14,151.58
893,2005-10-07,149.62
894,2005-09-30,144.58
895,2005-09-23,141.5
896,2005-09-16,142.39
897,2005-09-09,144.96
898,2005-09-02,143.95
899,2005-08-26,141.94
900,2005-08-19,148.14
901,2005-08-12,150.6
902,2005-08-05,155.15
903,2005-07-29,149.4
904,2005-07-22,146.67
905,2005-07-15,145.1
906,2005-07-08,138.75
907,2005-07-01,142.09
908,2005-06-24,140.25
909,2005-06-17,139.85
910,2005-06-10,139.3
911,2005-06-03,134.95
912,2005-05-27,133.75
913,2005-05-20,133.83
914,2005-05-13,128.05
915,2005-05-06,128.92
916,2005-04-29,120.1
917,2005-04-22,119.8
918,2005-04-15,122.4
919,2005-04-08,124.65
920,2005-04-01,123.82
921,2005-03-24,121.5
922,2005-03-18,119.35
923,2005-03-11,120.6
924,2005-03-04,113.53
925,2005-02-25,112.14
926,2005-02-18,114.76
927,2005-02-11,112.8
928,2005-02-04,116.0
929,2005-01-28,114.4
930,2005-01-21,116.59
931,2005-01-14,114.84
